User_ID,Age,Gender,Location,New_Social_Media_Follower,User_Lifetime_Days,Product_Purchased,Spend,Converted_to_Course,Product_Rating,NPS_Score,Days_Since_Last_Interaction,Churned,Group,Converted,Upsell_Revenue,Home_Website_Interaction_Count,Time_to_Conversion,Conversion_Channel,Engagement_Score,Funnel_Stage,Ad_Exposure_Count,Referral_Count,Previous_Purchase_History,Location_Tier
1012,29,Male,Southwest U.S.,0,284,Data Course,45,0,3,4.217039117515366,62.0,0,Control,0,30,21,0,,76.64233576642336,Lead,2,0,1,Urban
1013,31,Female,West U.S.,0,421,1-1 Session,0,1,1,4.217039117515366,22.0,1,Control,1,30,8,322,Email Campaign,81.75182481751825,Converted,11,1,1,Urban
1014,35,Male,Southwest U.S.,0,201,,23,1,1,10.0,44.0,0,Treatment,0,30,19,0,,51.09489051094891,Lead,1,3,0,Urban
1015,21,Female,Midwest U.S.,0,251,eBook,30,0,4,2.3934546342654786,8.0,1,Treatment,1,30,0,0,,65.69343065693431,Lead,0,1,1,Urban
1016,21,Female,Northeast U.S.,0,213,eBook,30,1,5,10.0,,1,Control,0,30,12,0,,81.02189781021897,Lead,1,1,1,Urban
1017,26,Male,West U.S.,0,120,Bundle,60,1,1,5.698701510155901,27.0,0,Treatment,1,30,24,52,Email Campaign,50.36496350364964,Converted,9,2,1,Urban
1018,37,Male,Midwest U.S.,0,173,1-1 Session,44,1,3,9.003948386046323,43.0,1,Control,1,30,0,0,,37.95620437956204,Lead,1,2,1,Suburban
1019,36,Non-binary,Northeast U.S.,0,238,Data Course,45,0,2,10.0,8.0,1,Treatment,1,30,6,79,Website,80.2919708029197,Converted,7,3,1,Urban
1020,20,Male,West U.S.,1,67,eBook,30,0,2,5.926649570562137,11.0,1,Control,0,30,0,0,,21.897810218978105,Engaged,1,2,1,Suburban
1021,21,Female,Midwest U.S.,0,256,Data Course,45,0,2,6.268571661171491,48.0,0,Control,0,30,18,0,,72.99270072992701,Lead,0,1,0,Urban
1022,18,Male,Southwest U.S.,0,192,1-1 Session,166,1,3,5.584727479952783,50.0,0,Control,0,30,27,0,,36.496350364963504,Lead,2,0,0,Urban
1023,39,Male,Europe,1,88,Data Course,45,0,5,7.636260023608906,41.0,0,Control,1,30,0,0,,8.75912408759124,Lead,0,1,0,Urban
1024,40,Female,West U.S.,1,93,,109,0,1,4.558961208124721,34.0,0,Treatment,1,30,7,0,,41.6058394160584,Lead,0,0,0,Urban
1025,24,Female,Northeast U.S.,0,161,,31,0,5,7.750234053812025,41.0,0,Treatment,1,30,9,0,,56.20437956204379,Lead,4,3,0,Suburban
1026,47,Female,Northeast U.S.,0,212,Bundle,60,1,1,8.320104204827617,0.0,0,Treatment,1,30,12,0,,67.15328467153284,Lead,4,3,0,Urban
1027,40,Female,Europe,0,272,Bundle,60,1,1,8.320104204827617,33.0,0,Treatment,1,30,10,0,,62.04379562043796,Lead,3,3,1,Suburban
1028,18,Female,Europe,0,186,Data Course,45,0,5,7.750234053812025,17.0,0,Control,1,30,9,0,,48.17518248175183,Lead,2,0,0,Suburban
1029,36,Female,Midwest U.S.,1,0,eBook,30,0,4,10.0,46.0,1,Treatment,0,30,15,0,,27.73722627737226,Engaged,3,0,0,Rural
1030,34,Female,Europe,0,262,Data Course,45,1,4,7.750234053812025,49.0,0,Treatment,0,30,16,0,,68.61313868613139,Lead,0,0,0,Suburban
1031,33,Male,West U.S.,1,0,eBook,30,0,4,5.584727479952783,,0,Control,0,30,13,0,,0.0,Lead,5,0,1,Suburban
1032,18,Female,Europe,0,169,eBook,30,0,1,9.117922416249444,31.0,1,Treatment,0,30,15,0,,35.76642335766424,Lead,5,2,0,Suburban
1033,30,Male,West U.S.,0,362,Bundle,60,1,4,8.662026295436968,20.0,0,Control,0,30,11,0,,89.05109489051095,Lead,3,3,1,Rural
1034,18,Female,Southwest U.S.,1,76,Data Course,45,0,-3,8.206130174624496,0.0,0,Treatment,1,30,8,0,,30.656934306569344,Engaged,0,0,0,Rural
1035,29,Female,Europe,1,65,1-1 Session,173,1,2,10.0,35.0,1,Treatment,0,30,7,0,,12.408759124087592,Lead,4,2,0,Suburban
1036,40,Non-binary,Southwest U.S.,1,96,Bundle,60,1,5,7.750234053812025,67.0,1,Control,0,30,20,0,,24.817518248175183,Lead,2,0,0,Urban
1037,26,Female,Northeast U.S.,0,361,,0,0,1,10.0,57.0,0,Control,0,30,14,0,,83.21167883211679,Lead,3,3,0,Urban
1038,19,Female,Europe,0,139,Data Course,45,0,5,7.978182114218262,8.0,0,Treatment,1,30,20,65,Email Campaign,47.44525547445255,Converted,6,2,1,Suburban
1039,23,Female,Northeast U.S.,0,364,Data Course,45,0,4,10.0,31.0,0,Control,0,30,7,0,,75.18248175182481,Lead,2,5,1,Rural
1040,31,Female,Southwest U.S.,1,67,eBook,30,1,1,3.419220906093541,0.0,0,Control,1,30,16,0,,27.73722627737226,Lead,3,2,0,Rural
1041,40,Male,Northeast U.S.,0,354,,0,0,4,8.320104204827617,19.0,0,Treatment,1,30,33,158,Website,73.72262773722628,Converted,6,2,0,Urban
1042,34,Male,Southwest U.S.,1,126,eBook,30,1,2,7.52228599340579,22.0,1,Treatment,0,30,18,44,Referral,32.11678832116788,Converted,14,3,1,Suburban
1043,34,Female,Midwest U.S.,1,6,,59,0,-1,4.103065087312247,55.0,1,Treatment,0,30,10,0,,16.78832116788321,Lead,2,1,0,Suburban
1044,41,Female,Southwest U.S.,0,345,,169,0,3,5.8126755403590185,50.0,1,Treatment,0,30,16,0,,87.59124087591242,Lead,3,4,0,Urban
1045,40,Female,Midwest U.S.,0,325,Bundle,60,1,4,10.0,35.0,0,Treatment,0,30,44,120,Referral,77.37226277372264,Converted,15,2,1,Urban
1046,18,Female,Northeast U.S.,1,30,,4,0,3,6.268571661171491,33.0,0,Treatment,0,30,15,27,Website,32.11678832116788,Converted,11,1,0,Urban
1047,27,Male,Southwest U.S.,1,130,1-1 Session,128,1,3,6.610493751780845,41.0,1,Treatment,1,30,0,0,,13.86861313868613,Lead,3,1,1,Suburban
1048,19,Female,Midwest U.S.,0,173,,22,0,3,6.1545976309683725,29.0,0,Control,0,30,28,81,Email Campaign,40.87591240875913,Converted,5,5,1,Urban
1049,46,Non-binary,Southwest U.S.,0,98,Bundle,60,1,5,7.0663898725933185,54.0,1,Treatment,1,30,24,0,,42.33576642335766,Engaged,2,3,0,Urban
1050,37,Male,West U.S.,0,242,1-1 Session,92,1,3,3.98909105710913,39.0,1,Treatment,1,30,0,0,,94.16058394160584,Lead,2,2,1,Urban
1051,30,Female,West U.S.,0,179,eBook,30,0,3,9.687792567265031,21.0,1,Treatment,0,30,17,0,,59.12408759124088,Engaged,3,3,0,Urban
1052,40,Male,Northeast U.S.,1,47,Data Course,45,0,3,10.0,24.0,0,Treatment,1,30,19,8,Referral,32.846715328467155,Converted,13,0,1,Suburban
1053,27,Non-binary,West U.S.,1,85,,48,0,2,9.573818537061914,23.0,1,Control,1,30,1,0,,22.62773722627737,Engaged,1,1,0,Urban
1054,27,Female,Europe,0,247,,0,0,2,8.662026295436968,36.0,0,Treatment,0,30,37,88,Website,79.56204379562044,Converted,14,3,1,Urban
1055,26,Male,Midwest U.S.,1,63,,24,0,5,6.1545976309683725,19.0,0,Control,0,30,10,0,,14.5985401459854,Lead,3,1,1,Urban
1056,31,Male,Europe,0,177,eBook,30,0,5,7.408311963202673,32.0,0,Treatment,0,30,18,0,,32.11678832116788,Engaged,0,0,0,Suburban
1057,18,Female,West U.S.,0,225,1-1 Session,38,1,4,10.0,22.0,0,Treatment,1,30,32,59,Referral,62.04379562043796,Converted,11,3,1,Suburban
1058,37,Female,Northeast U.S.,0,394,Data Course,45,1,5,10.0,6.0,0,Control,1,30,9,0,,84.67153284671532,Lead,2,3,0,Urban
1059,27,Female,Europe,1,23,Data Course,45,0,4,10.0,61.0,1,Control,0,30,22,0,,18.248175182481752,Lead,0,1,0,Urban
1060,27,Female,Northeast U.S.,0,282,1-1 Session,221,1,5,3.419220906093541,42.0,0,Control,0,30,7,0,,58.3941605839416,Engaged,0,4,1,Rural
1061,38,Female,Southwest U.S.,0,259,Data Course,45,0,2,7.180363902796436,28.0,0,Control,0,30,26,115,Website,73.72262773722628,Converted,7,2,1,Rural
1062,19,Female,Europe,1,61,Data Course,45,0,2,6.952415842390199,28.0,0,Treatment,1,30,8,0,,3.64963503649635,Engaged,1,2,1,Rural
1063,23,Non-binary,Southwest U.S.,1,64,Data Course,45,1,4,6.268571661171491,27.0,1,Treatment,0,30,30,15,Website,50.36496350364964,Converted,8,0,0,Urban
1064,34,Male,Europe,0,254,Data Course,45,1,-2,6.724467781983963,54.0,0,Control,0,30,12,0,,40.87591240875913,Engaged,1,4,1,Urban
1065,31,Female,Midwest U.S.,0,204,Data Course,45,1,1,5.8126755403590185,,1,Treatment,1,30,0,0,,63.503649635036496,Lead,3,2,0,Rural
1066,29,Male,Northeast U.S.,1,63,eBook,30,0,3,4.672935238327839,49.0,0,Treatment,0,30,13,0,,5.109489051094891,Lead,2,3,0,Rural
1067,28,Female,Southwest U.S.,1,25,,0,0,1,7.0663898725933185,40.0,0,Treatment,0,30,16,0,,2.18978102189781,Lead,0,2,0,Urban
1068,20,Female,West U.S.,1,31,eBook,30,1,2,8.662026295436968,29.0,0,Control,1,30,4,0,,35.76642335766424,Lead,0,2,0,Suburban
1069,27,Female,Europe,0,375,Bundle,60,1,2,5.926649570562137,,1,Treatment,1,30,11,248,Website,87.59124087591242,Converted,13,4,1,Urban
1070,32,Male,Southwest U.S.,0,195,eBook,30,0,1,6.040623600765255,35.0,0,Treatment,0,30,26,0,,52.55474452554745,Lead,1,0,0,Urban
1071,18,Female,Europe,0,176,Data Course,45,0,3,7.636260023608906,41.0,0,Treatment,1,30,0,0,,41.6058394160584,Lead,0,1,0,Suburban
1072,31,Male,Europe,0,424,,44,0,3,5.698701510155901,9.0,0,Treatment,1,30,9,0,,88.32116788321169,Lead,2,3,1,Suburban
1073,18,Female,Europe,1,87,eBook,30,1,4,8.434078235030734,30.0,1,Control,1,30,15,0,,19.708029197080293,Engaged,0,1,0,Suburban
1074,30,Male,Southwest U.S.,1,102,,48,0,2,3.647168966499776,0.0,0,Treatment,0,30,40,21,Website,18.248175182481752,Converted,6,3,0,Rural
1075,35,Male,Southwest U.S.,0,324,eBook,30,1,-2,8.889974355843204,29.0,0,Control,0,30,17,0,,75.91240875912408,Lead,4,3,0,Urban
1076,26,Male,Europe,0,360,eBook,30,0,2,7.636260023608906,14.0,0,Treatment,1,30,1,0,,70.07299270072993,Lead,3,3,0,Suburban
1077,18,Female,West U.S.,1,95,,113,0,5,9.003948386046323,8.0,0,Control,0,30,25,16,Email Campaign,29.1970802919708,Converted,9,3,1,Suburban
1078,24,Non-binary,Northeast U.S.,0,164,Bundle,60,1,5,4.672935238327839,17.0,0,Control,0,30,13,0,,40.87591240875913,Engaged,2,1,0,Urban
1079,42,Female,Europe,1,100,eBook,30,0,1,5.242805389343428,21.0,0,Treatment,1,30,18,0,,26.277372262773724,Lead,0,1,1,Suburban
1080,47,Female,West U.S.,0,155,,23,0,1,10.0,19.0,1,Treatment,1,30,13,47,Website,59.12408759124088,Converted,10,3,0,Rural
1081,28,Female,Northeast U.S.,0,388,Data Course,45,0,5,6.040623600765255,26.0,0,Control,0,30,16,0,,75.91240875912408,Engaged,2,3,0,Suburban
1082,37,Female,Europe,1,102,eBook,30,0,4,6.268571661171491,,1,Treatment,0,30,14,0,,17.51824817518248,Lead,0,1,1,Rural
1083,26,Non-binary,Northeast U.S.,0,293,,12,0,2,4.672935238327839,33.0,1,Treatment,0,30,14,0,,73.72262773722628,Lead,1,5,1,Urban
1084,50,Non-binary,Europe,0,170,1-1 Session,153,1,2,6.838441812187082,47.0,0,Treatment,0,30,27,0,,58.3941605839416,Lead,2,2,0,Urban
1085,38,Female,Southwest U.S.,0,224,eBook,30,1,3,8.662026295436968,45.0,0,Control,1,30,27,206,Website,81.02189781021897,Converted,10,3,1,Urban
1086,37,Female,Europe,1,132,,0,0,2,10.0,46.0,0,Treatment,1,30,10,0,,14.5985401459854,Lead,0,1,0,Suburban
1087,36,Male,Europe,0,382,Bundle,60,1,5,5.698701510155901,32.0,0,Control,0,30,14,0,,70.8029197080292,Engaged,4,3,1,Suburban
1088,27,Male,Europe,0,179,Data Course,45,0,4,6.838441812187082,16.0,1,Treatment,0,30,13,0,,43.79562043795621,Engaged,0,3,1,Suburban
1089,39,Female,Europe,0,81,,62,0,2,4.900883298734075,30.0,0,Treatment,0,30,18,68,Website,38.68613138686132,Converted,6,1,1,Rural
1090,54,Male,West U.S.,0,343,,67,1,2,5.470753449749666,45.0,1,Control,1,30,0,0,,89.05109489051095,Engaged,3,3,0,Rural
1091,36,Male,Midwest U.S.,1,74,eBook,30,0,3,5.584727479952783,36.0,0,Treatment,1,30,17,5,Website,44.52554744525548,Converted,7,2,1,Urban
1092,18,Female,West U.S.,1,100,,104,0,1,3.98909105710913,27.0,0,Control,0,30,18,0,,16.78832116788321,Engaged,0,0,0,Suburban
1093,38,Female,West U.S.,1,42,1-1 Session,14,1,2,5.698701510155901,55.0,1,Control,0,30,16,0,,16.78832116788321,Engaged,5,3,0,Suburban
1094,27,Female,Southwest U.S.,0,207,1-1 Session,0,1,5,10.0,0.0,1,Treatment,1,30,26,104,Referral,75.18248175182481,Converted,13,2,1,Rural
1095,22,Male,Europe,1,2,,140,0,4,4.444987177921602,23.0,1,Control,0,30,36,1,Website,24.087591240875916,Converted,11,3,0,Urban
1096,21,Female,West U.S.,1,73,Bundle,60,1,5,6.268571661171491,21.0,0,Treatment,1,30,0,0,,21.16788321167883,Lead,2,0,1,Rural
1097,24,Female,Northeast U.S.,0,208,1-1 Session,168,1,4,7.864208084015143,34.0,1,Treatment,0,30,20,122,Email Campaign,60.58394160583942,Converted,15,4,1,Urban
1098,18,Non-binary,Europe,0,202,Data Course,45,0,1,1.4816623926405346,32.0,1,Treatment,1,30,12,0,,28.46715328467153,Lead,5,3,0,Suburban
1099,23,Male,Southwest U.S.,0,352,Data Course,45,0,2,4.672935238327839,23.0,0,Treatment,0,30,13,0,,82.48175182481752,Lead,1,3,0,Urban
1100,18,Female,Southwest U.S.,0,268,eBook,30,0,5,10.0,45.0,0,Control,0,30,12,0,,58.3941605839416,Engaged,2,5,1,Urban
1101,19,Male,Northeast U.S.,0,208,,132,1,4,10.0,0.0,0,Control,0,30,12,0,,77.37226277372264,Lead,2,3,0,Suburban
1102,27,Male,Southwest U.S.,0,328,,0,0,4,6.838441812187082,25.0,1,Treatment,0,30,35,200,Social Media,70.8029197080292,Converted,5,0,1,Rural
1103,44,Male,Europe,0,242,Bundle,60,1,1,6.838441812187082,33.0,1,Control,0,30,28,0,,65.69343065693431,Lead,2,2,0,Rural
1104,40,Male,Midwest U.S.,1,102,Data Course,45,0,3,7.978182114218262,16.0,1,Control,0,30,7,0,,29.1970802919708,Engaged,4,3,0,Urban
1105,32,Female,Midwest U.S.,1,56,eBook,30,0,2,5.242805389343428,11.0,1,Control,1,30,8,0,,10.948905109489052,Lead,0,1,0,Suburban
1106,20,Female,West U.S.,0,201,,1,0,2,10.0,54.0,0,Treatment,0,30,20,0,,42.33576642335766,Lead,0,3,1,Suburban
1107,30,Male,Southwest U.S.,0,273,1-1 Session,0,1,1,8.092156144421377,7.0,1,Control,0,30,6,0,,71.53284671532847,Lead,0,2,1,Urban
1108,30,Female,Europe,1,45,eBook,30,1,2,8.206130174624496,21.0,0,Treatment,1,30,26,39,Referral,38.68613138686132,Converted,8,0,0,Urban
1109,28,Male,Northeast U.S.,0,288,,83,0,4,3.98909105710913,31.0,1,Treatment,0,30,18,0,,81.75182481751825,Engaged,3,1,1,Urban
1110,18,Female,Northeast U.S.,0,354,,129,0,5,8.662026295436968,47.0,0,Control,0,30,17,266,Website,89.05109489051095,Converted,10,2,1,Urban
1111,26,Male,Europe,0,259,Data Course,45,0,5,6.724467781983963,15.0,0,Treatment,1,30,10,167,Website,93.43065693430655,Converted,6,1,1,Suburban
1112,36,Male,Europe,1,9,eBook,30,0,2,8.206130174624496,57.0,0,Control,1,30,15,3,Website,22.62773722627737,Converted,11,1,1,Rural
1113,35,Male,Northeast U.S.,0,225,eBook,30,0,4,2.963324785281069,33.0,0,Treatment,1,30,0,0,,70.07299270072993,Lead,0,1,0,Suburban
1114,33,Female,Southwest U.S.,1,49,1-1 Session,189,1,5,3.0772988154841863,21.0,0,Treatment,1,30,0,0,,17.51824817518248,Engaged,3,0,1,Urban
1115,21,Male,West U.S.,0,277,Data Course,45,1,1,6.040623600765255,7.0,0,Control,1,30,31,159,Website,81.02189781021897,Converted,7,5,1,Urban
1116,31,Female,West U.S.,1,47,Bundle,60,1,5,9.573818537061914,45.0,0,Control,0,30,9,0,,16.78832116788321,Lead,1,0,0,Rural
1117,47,Male,West U.S.,0,132,Bundle,60,1,3,8.776000325640087,19.0,0,Control,0,30,28,0,,58.3941605839416,Lead,2,2,0,Suburban
1118,33,Female,Europe,1,83,Data Course,45,0,4,8.320104204827617,26.0,0,Treatment,1,30,0,0,,17.51824817518248,Engaged,1,2,0,Suburban
1119,32,Male,Northeast U.S.,0,353,Data Course,45,0,4,7.750234053812025,22.0,1,Treatment,0,30,18,0,,80.2919708029197,Engaged,3,2,1,Urban
1120,29,Male,Northeast U.S.,0,323,,75,0,-3,10.0,40.0,0,Control,0,30,21,0,,83.21167883211679,Lead,1,4,1,Suburban
1121,38,Female,Northeast U.S.,0,329,Bundle,60,1,4,3.1912728456873056,6.0,0,Control,0,30,15,0,,77.37226277372264,Engaged,0,3,0,Rural
1122,30,Non-binary,Northeast U.S.,1,121,,0,0,5,5.584727479952783,22.0,1,Treatment,1,30,11,0,,56.20437956204379,Engaged,2,1,0,Rural
1123,27,Female,Northeast U.S.,1,0,,0,1,4,6.838441812187082,34.0,0,Treatment,0,30,16,0,,18.248175182481752,Lead,3,1,1,Urban
1124,27,Female,Midwest U.S.,0,236,eBook,30,0,4,3.5331949362966593,57.0,0,Control,0,30,18,0,,51.09489051094891,Engaged,2,5,0,Rural
1125,47,Male,Europe,0,85,,36,0,3,10.0,60.0,1,Treatment,1,30,7,0,,38.68613138686132,Engaged,2,3,1,Urban
1126,33,Male,Europe,0,245,eBook,30,1,4,9.687792567265031,54.0,0,Control,0,30,14,0,,67.88321167883211,Lead,0,4,0,Suburban
1127,36,Female,Midwest U.S.,0,393,,0,0,1,10.0,65.0,0,Control,0,30,6,0,,75.18248175182481,Engaged,0,3,0,Suburban
1128,35,Female,West U.S.,0,245,Bundle,60,1,3,7.978182114218262,42.0,1,Control,0,30,8,0,,56.20437956204379,Lead,2,4,0,Urban
1129,25,Female,Southwest U.S.,0,295,Data Course,45,0,1,8.548052265233853,35.0,1,Control,1,30,7,0,,70.8029197080292,Lead,3,4,0,Urban
1130,31,Female,Europe,1,76,1-1 Session,1,1,1,5.242805389343428,23.0,0,Control,1,30,9,0,,27.00729927007299,Engaged,3,2,0,Rural
1131,22,Female,Europe,0,339,eBook,30,0,3,4.217039117515366,17.0,0,Treatment,0,30,13,246,Referral,85.40145985401459,Converted,6,1,1,Urban
1132,40,Female,Midwest U.S.,0,233,eBook,30,1,1,6.610493751780845,26.0,0,Treatment,1,30,12,0,,54.01459854014598,Engaged,0,4,1,Urban
1133,43,Female,Europe,0,270,,152,0,2,10.0,21.0,0,Treatment,0,30,6,0,,84.67153284671532,Engaged,1,5,1,Rural
1134,29,Male,Europe,1,0,1-1 Session,89,1,2,10.0,48.0,1,Treatment,0,30,26,14,Email Campaign,19.708029197080293,Converted,11,2,1,Rural
1135,31,Male,West U.S.,0,181,Data Course,45,0,3,2.5074286644685966,17.0,0,Control,0,30,14,0,,44.52554744525548,Engaged,5,3,0,Rural
1136,37,Female,Midwest U.S.,0,152,,146,0,2,6.610493751780845,33.0,0,Control,0,30,18,0,,64.96350364963503,Lead,3,2,0,Urban
1137,28,Female,Europe,1,32,eBook,30,1,4,10.0,18.0,0,Treatment,0,30,15,0,,31.38686131386861,Engaged,4,2,0,Urban
1138,31,Female,Northeast U.S.,1,132,Bundle,60,1,3,9.23189644645256,37.0,1,Treatment,0,30,7,8,Email Campaign,42.33576642335766,Converted,7,3,0,Rural
1139,51,Female,Midwest U.S.,1,65,1-1 Session,0,1,3,5.014857328937193,47.0,0,Control,0,30,6,0,,33.57664233576642,Engaged,0,3,1,Rural
1140,42,Non-binary,West U.S.,1,21,eBook,30,0,5,2.963324785281069,0.0,0,Treatment,1,30,5,0,,43.06569343065693,Lead,1,0,0,Urban
1141,27,Male,Southwest U.S.,0,251,,160,0,2,5.8126755403590185,16.0,0,Control,0,30,7,0,,65.69343065693431,Lead,1,3,0,Urban
1142,37,Male,Europe,0,253,Data Course,45,0,5,7.52228599340579,13.0,1,Treatment,1,30,22,132,Social Media,88.32116788321169,Converted,11,3,1,Urban
1143,31,Male,Northeast U.S.,1,77,eBook,30,0,2,6.268571661171491,4.0,0,Treatment,1,30,0,0,,17.51824817518248,Lead,3,1,1,Suburban
1144,28,Non-binary,Northeast U.S.,1,67,Data Course,45,0,-2,6.724467781983963,23.0,0,Control,1,30,5,0,,29.92700729927008,Lead,0,1,0,Urban
1145,28,Female,Southwest U.S.,0,107,,18,1,3,6.3825456913746095,39.0,1,Treatment,0,30,24,0,,39.416058394160586,Lead,0,2,0,Urban
1146,35,Female,Midwest U.S.,0,260,eBook,30,1,4,6.1545976309683725,27.0,1,Treatment,0,30,11,0,,72.99270072992701,Engaged,2,3,1,Urban
1147,50,Female,West U.S.,0,295,1-1 Session,152,1,-1,8.206130174624496,,1,Control,1,30,0,0,,70.8029197080292,Lead,1,2,1,Urban
1148,18,Male,Europe,1,75,,67,0,5,3.761142996702895,10.0,0,Control,0,30,19,0,,18.97810218978102,Lead,5,1,1,Suburban
1149,36,Male,Europe,0,128,,0,0,5,10.0,37.0,1,Treatment,1,30,13,111,Referral,72.26277372262774,Converted,10,2,1,Suburban
1150,18,Female,Europe,1,102,Bundle,60,1,1,8.776000325640087,18.0,0,Control,0,30,13,0,,9.48905109489051,Engaged,0,1,0,Suburban
1151,25,Male,Northeast U.S.,0,127,1-1 Session,4,1,1,3.419220906093541,37.0,0,Control,0,30,24,0,,37.95620437956204,Engaged,1,3,0,Suburban
1152,18,Non-binary,Midwest U.S.,0,301,Data Course,45,0,5,6.1545976309683725,36.0,0,Treatment,1,30,26,133,Email Campaign,68.61313868613139,Converted,9,3,1,Urban
1153,25,Male,Southwest U.S.,1,152,Bundle,60,1,5,10.0,29.0,0,Control,1,30,0,0,,24.817518248175183,Lead,5,0,1,Suburban
1154,23,Male,Midwest U.S.,1,129,eBook,30,1,2,3.3052468758904223,17.0,1,Control,1,30,7,0,,8.75912408759124,Lead,1,1,0,Urban
1155,31,Male,West U.S.,0,291,Data Course,45,0,2,3.8751170269060133,52.0,0,Control,0,30,13,0,,77.37226277372264,Lead,0,3,1,Urban
1156,23,Female,West U.S.,0,193,Bundle,60,1,1,7.408311963202673,45.0,1,Treatment,1,30,5,108,Website,67.15328467153284,Converted,11,3,1,Urban
1157,28,Male,Southwest U.S.,0,138,,67,1,1,8.206130174624496,14.0,0,Treatment,1,30,5,0,,35.76642335766424,Engaged,5,3,0,Suburban
1158,37,Male,Northeast U.S.,0,326,eBook,30,0,4,9.117922416249444,7.0,1,Control,0,30,5,0,,72.99270072992701,Lead,2,0,1,Urban
1159,36,Male,Southwest U.S.,1,52,1-1 Session,74,1,4,6.724467781983963,30.0,0,Treatment,0,30,25,0,,36.496350364963504,Lead,5,3,0,Rural
1160,45,Male,West U.S.,1,78,Data Course,45,0,3,3.98909105710913,36.0,0,Treatment,0,30,8,0,,4.37956204379562,Lead,3,2,0,Suburban
1161,21,Female,Northeast U.S.,0,179,Bundle,60,1,2,1.70961045304677,6.0,1,Control,0,30,15,0,,31.38686131386861,Engaged,2,1,1,Suburban
1162,25,Non-binary,Midwest U.S.,0,188,Bundle,60,1,2,3.0772988154841863,38.0,1,Treatment,0,30,21,0,,53.28467153284672,Lead,2,0,0,Urban
1163,31,Female,West U.S.,1,32,eBook,30,0,2,6.3825456913746095,24.0,0,Treatment,1,30,0,0,,0.0,Lead,1,0,0,Suburban
1164,18,Male,Northeast U.S.,1,121,eBook,30,0,1,5.698701510155901,47.0,0,Control,0,30,8,0,,13.86861313868613,Lead,3,0,1,Rural
1165,33,Female,Northeast U.S.,0,258,Data Course,45,0,4,7.294337932999554,,1,Control,0,30,9,0,,65.69343065693431,Lead,1,3,0,Urban
1166,24,Female,Europe,0,253,,0,0,5,6.838441812187082,0.0,0,Treatment,1,30,15,0,,95.62043795620438,Lead,5,1,0,Urban
1167,42,Male,Midwest U.S.,1,23,Bundle,60,1,5,4.900883298734075,35.0,1,Control,0,30,22,6,Email Campaign,37.95620437956204,Converted,11,1,0,Rural
1168,31,Female,Northeast U.S.,0,190,Data Course,45,1,1,8.662026295436968,35.0,1,Treatment,0,30,14,0,,38.68613138686132,Lead,0,1,0,Rural
1169,18,Male,Southwest U.S.,1,124,,70,0,3,7.52228599340579,45.0,0,Control,0,30,19,0,,34.306569343065696,Lead,0,3,0,Suburban
1170,39,Female,Midwest U.S.,1,67,1-1 Session,46,1,1,2.5074286644685966,39.0,0,Treatment,1,30,2,30,Website,28.46715328467153,Converted,13,0,1,Suburban
1171,37,Female,Midwest U.S.,1,108,Data Course,45,0,1,7.750234053812025,58.0,0,Control,0,30,27,40,Social Media,43.06569343065693,Converted,15,3,1,Urban
1172,26,Male,West U.S.,0,164,eBook,30,1,3,8.206130174624496,0.0,0,Control,1,30,15,0,,43.06569343065693,Engaged,3,2,0,Suburban
1173,32,Female,Midwest U.S.,1,142,,102,0,2,6.952415842390199,13.0,1,Control,0,30,19,0,,29.1970802919708,Lead,3,2,1,Suburban
1174,31,Female,Midwest U.S.,1,17,Data Course,45,0,4,5.584727479952783,21.0,0,Treatment,1,30,12,0,,12.408759124087592,Lead,4,1,1,Urban
1175,20,Female,Europe,1,13,1-1 Session,43,1,2,7.636260023608906,6.0,0,Treatment,1,30,10,0,,11.67883211678832,Lead,2,2,0,Suburban
1176,30,Male,Midwest U.S.,1,97,eBook,30,0,1,9.459844506858795,24.0,1,Treatment,0,30,14,0,,27.00729927007299,Engaged,0,3,0,Suburban
1177,18,Female,Northeast U.S.,0,205,1-1 Session,27,1,2,4.900883298734075,18.0,1,Control,1,30,10,0,,55.47445255474452,Engaged,3,1,1,Suburban
1178,37,Female,Southwest U.S.,0,348,eBook,30,1,3,4.900883298734075,15.0,0,Treatment,0,30,36,101,Email Campaign,88.32116788321169,Converted,14,5,1,Suburban
1179,32,Female,Europe,0,171,1-1 Session,89,1,2,7.294337932999554,31.0,0,Control,0,30,15,0,,53.28467153284672,Engaged,0,2,0,Suburban
1180,18,Non-binary,Europe,0,361,,43,0,3,6.610493751780845,,0,Control,1,30,3,0,,77.37226277372264,Engaged,0,0,0,Urban
1181,26,Male,Europe,0,289,eBook,30,0,3,4.900883298734075,57.0,1,Control,0,30,33,105,Referral,75.18248175182481,Converted,8,5,1,Urban
1182,39,Female,Europe,1,125,Data Course,45,0,-3,5.356779419546547,39.0,0,Control,0,30,24,0,,30.656934306569344,Lead,5,3,1,Rural
1183,32,Female,West U.S.,0,301,eBook,30,0,3,6.1545976309683725,35.0,0,Treatment,1,30,0,122,Email Campaign,64.96350364963503,Converted,6,1,1,Urban
1184,27,Male,Europe,1,53,Bundle,60,1,3,5.698701510155901,14.0,1,Treatment,1,30,0,0,,7.2992700729927,Lead,3,2,0,Urban
1185,24,Non-binary,West U.S.,0,417,Data Course,45,0,4,10.0,17.0,1,Treatment,1,30,15,0,,80.2919708029197,Engaged,3,4,1,Urban
